"Estimate","Std. Error","z value","Pr(>|z|)","Term"
1.52190605833206,0.46008735721964,3.30786324477401,0.000940107050410545,"(Intercept)"
1.2020406255701,0.290878884477353,4.1324437410777,3.5892663635232e-05,"Time.Period2"
0.660513342098358,0.308878985725783,2.13842110542525,0.0324825810366716,"Time.Period3"
0.364412812452849,0.492587437326297,0.739793151101937,0.459425515413142,"Site2"
